0	0.0010811421087154232
1	0.0011044120795316269
2	0.0006021068896170812
3	0.0008741633471595358
4	0.0007456609711772426
5	0.0011025902537699687
6	0.0006280516338999689
7	0.0007558764134286346
8	0.0013086710086321132
9	0.0015895053895465944
10	0.0007757268424251055
11	0.0010672769424715685
12	0.0008312850954426561
13	0.002182386425505985
14	0.0005184468554395964
15	0.003777565187753837
16	0.0009738928030727345
17	0.0013988032679564987
18	0.0005653603877558457
19	0.0022668404197603905
20	0.001544732972549838
21	0.0034781014109561015
22	0.0014610197798048505
23	0.0009564176235727431
24	0.0010708430383578984
25	0.0011035574705477377
26	0.0026278730861506658
27	0.001692588124480412
28	0.0025976477273535405
29	0.0023967056611282583
30	0.0008868868351050423
31	0.00047492901859726394
32	0.003971510233700799
33	0.001280205934354089
34	0.0012873281310505367
35	0.0012843373787443505
36	0.0009267990011394716
37	0.003708223095285521
38	0.000415795109020838
39	0.0017590053850940314
40	0.0014908854272242462
41	0.00046522866368892113
42	0.0007202281784677344
43	0.002252392763043788
44	0.0010105866944166114
45	0.0014604608986737366
46	0.0017253764538583953
47	0.0014364115840291185
48	0.0018777172433897342
49	0.0011947531726134303
50	0.000670287495456784
51	0.0010473237574996045
52	0.0014293609235784266
53	0.0005109369893839225
54	0.001219163137801327
55	0.0006034965826752607
56	0.0017285579937674216
57	0.0007442326883990895
58	0.000793899569779604
59	0.0019451100241801031
60	0.0015519302777128583
61	0.0009422454740201551
62	0.0034127658818436366
63	0.000959486428812798
64	0.0014274481146476334
65	0.0011412321477810735
66	0.0007501495898726842
67	0.0006922084797300336
68	0.0017530363173666275
69	0.0019691054049526587
70	0.0014730494776621626
71	0.002560927065679584
72	0.002152452619904069
73	0.0009202077653311174
74	0.00040369668115790834
75	0.0005741705299870677
76	0.0004987910089295157
77	0.0006329928186038121
78	0.003248125407128948
79	0.0015864114757576878
80	0.0012305323106313437
81	0.0010134573573113827
82	0.0024876458734439623
83	0.0013584440953591783
84	0.002476126040397093
85	0.0003982291581656291
86	0.00121947919502628
87	0.001620157648197929
88	0.0007684206388083188
89	0.001441506077046021
90	0.00045673146619508236
91	0.0005076295251481527
92	0.0006583391416417591
93	0.001798059367996401
94	0.001593084480161499
95	0.0018773802450286034
96	0.0015035770295198864
97	0.0008373867634510613
98	0.0021237044501072953
99	0.0015444241096056834
100	0.0006381290905712671
101	0.0009496290061649544
102	0.0010420144365912863
103	0.0020698596205439186
104	0.0029354498062385444
105	0.0012878814241785359
106	0.0009594162572697205
107	0.0011350830911095382
108	0.003981052966666964
109	0.003730757842564717
110	0.0011461807919570983
111	0.0007044976280309579
112	0.0015018247844435877
113	0.0006784782902435634
114	0.0010062675551901728
115	0.001279801292664202
116	0.0017286999838532803
117	0.0017787981024365387
118	0.0008970392545522241
119	0.0014606310785681997
120	0.0006679247757187267
121	0.0012778488417045837
122	0.003075293867198079
123	0.0020957445708263524
124	0.0009496102983057272
125	0.0019101976949855463
126	0.001681321813219451
127	0.002443076842820499
